ext_id,ann_type,partial_match_count,total_ml_count,total_dict_count,found_in_ml_not_in_dict_count,found_in_dict_not_in_ml_count,ml_not_in_dict,dict_not_in_ml,partial_matches
39456826,organism,0,0,1,0,1,,man,
39461967,disease,2,3,1,2,0,pd; parkinsonâ´s disease,,parkinson's disease; parkinsonâ´s disease
39461967,go_term,1,1,1,0,0,,,nucleus
PPR883401,disease,7,7,7,2,2,psittacosis pneumonia; infectious disease,zoonotic infectious disease; respiratory failure,psittacosis; splenic infarction; infectious disease; psittacosis pneumonia; pneumonia; infectious diseases; chlamydial pneumonia
PPR883401,organism,3,3,3,0,0,,,chlamydia psittaci; humans; birds
39467238,gene_protein,2,5,2,4,1,hla-dr; cytokine; cd16; chemokine,hla,hla-dr; cd14
39467238,go_term,3,5,5,3,3,oligodendrocyte precursor cell differentiation; mitochondrial; myelin,macrophage activation; memory; cell differentiation,oligodendrocyte precursor cell differentiation; metabolism; oligodendrocyte differentiation
39467238,disease,1,2,4,1,3,ms,defects; demyelination; defect,multiple sclerosis
39467238,exp_methods,1,1,1,0,0,,,flow cytometry
39467238,organism,1,1,1,0,0,,,human
39464368,go_term,2,2,4,0,2,,auditory behavior; behavior,synthesis; hearing
39457324,disease,2,2,2,2,2,enteric infections; enteric infection,infections; infection,enteric infections; enteric infection
39457324,exp_methods,0,1,0,1,0,assays,,
39457324,organism,3,4,3,1,0,microbes,,e. coli; animals; enterobacteriaceae
39459188,gene_protein,0,0,1,0,1,,hmx,
39459188,go_term,1,1,1,0,0,,,nucleus
39458881,exp_methods,0,0,1,0,1,,mda,
39458881,chemical,9,10,11,6,7,l-menthone; cerium oxide nanoparticles; proline; peroxide; hydrogen; cerium oxide,malondialdehyde; salt; hydrogen peroxide; pulegone; menthone; cerium; oxide,"phenols; l-menthone; 1,8-cineole; carotenoid; cerium oxide nanoparticles; peroxide; cerium oxide; hydrogen; chlorophyll"
39458881,organism,4,4,4,1,1,plant,oxide,plant; spearmint; plants; mentha spicata
39458881,go_term,1,1,1,0,0,,,enzyme activities
39462712,disease,3,4,3,2,1,diabetes mellitus; sap,diabetes,diabetes mellitus; acute pancreatitis; autoimmune disease
39462712,gene_protein,1,6,2,5,1,sap; chemokine; crp; c reactive protein; cytokine,interleukin-6,il-6
39463882,go_term,0,0,1,0,1,,behaviour,
39460358,disease,2,7,2,5,0,infections; covid-19 infection; covid-19; sars-cov-2 infection; infection,,myocarditis; heart failure
39460358,gene_protein,0,0,1,0,1,,sars,
39460358,organism,0,1,0,1,0,sars-cov-2,,
38378442,go_term,0,0,1,0,1,,learning,
39229794,disease,1,1,1,0,0,,,vascular calcification
39229794,go_term,3,3,3,0,0,,,aging; death; pathogenesis
39453905,disease,2,3,2,1,0,uti,,urinary tract infection; urinary tract infections
39453905,chemical,5,7,5,2,0,fluoroquinolones; fluoroquinolone,,fosfomycin; nitrofurantoin; pivmecillinam; nitroxoline; cephalosporins
39453905,organism,0,1,0,1,0,women,,
39462754,disease,1,1,1,0,0,,,tick-borne diseases
39462754,organism,2,4,2,2,0,tick; microorganisms,,animals; humans
39462754,go_term,0,0,1,0,1,,learning,
39465975,chemical,1,5,1,4,0,amino acid; l-glutamic acid; sugar; î±-ketoglutaric acids,,nitrogen
39465975,gene_protein,2,2,2,0,0,,,glutamate dehydrogenase; gdh
39465975,organism,4,5,4,1,0,worm,,trichinella; nematode; trichinella spiralis; t. spiralis
39465975,go_term,5,5,6,1,2,-reduction,intracellular; oxidation-reduction,mitochondria; -reduction; reproduction; enzyme activity; metabolism
38508112,chemical,5,5,6,0,1,,organic radicals,pyrimidine; amino; benzene; sulfadiazine; hydrogen
38508112,go_term,2,2,2,0,0,,,degradation; electron transfer
39459267,chemical,8,9,9,1,1,metal complexes,organic molecules,transition metals; nickel; zinc; cobalt; schiff base; iron; thiourea; copper
39459267,gene_protein,1,1,1,0,0,,,urease
39459267,go_term,1,1,2,0,1,,intracellular,synthesis
39459267,disease,1,1,1,0,0,,,infections
39459267,exp_methods,1,1,1,0,0,,,fluorescence
39459267,organism,1,1,1,0,0,,,human
39179013,disease,5,5,4,1,0,oa,,inflammatory arthritis; oa; osteoarthritis; arthritis; chronic arthritis
39179013,chemical,2,2,3,0,1,,copolymer,methacrylamide; dexamethasone
39179013,organism,0,1,0,1,0,rodent,,
39179013,go_term,0,0,1,0,1,,behavior,
39400242,disease,0,1,0,1,0,injury,,
PPR870378,disease,1,1,1,1,1,localized prostate carcinoma,prostate carcinoma,localized prostate carcinoma
PPR870378,chemical,0,0,1,0,1,,radical,
39463006,exp_methods,0,0,1,0,1,,pharmacotherapy,
39463006,chemical,0,1,0,1,0,alcohol,,
39460276,disease,0,1,0,1,0,covid-19,,
39460276,gene_protein,0,1,1,1,1,antibodies,sars,
39460276,organism,0,1,0,1,0,sars-cov-2,,
39458161,disease,1,2,3,1,2,cf,sequelae; multisystem disorder,cystic fibrosis
39458161,gene_protein,4,4,2,2,0,cftr2; transmembrane conductance,,cystic fibrosis transmembrane conductance regulator; transmembrane conductance; cftr2; cftr
39467106,exp_methods,1,2,1,1,0,genetic,,dissection
39467106,go_term,0,0,1,0,1,,germplasm,
39417905,disease,2,2,3,1,2,breast cancer,trauma; cancer,breast cancer; lymphedema
39417905,go_term,1,1,1,1,1,behavioral,behavior,behavioral
39465718,disease,4,4,3,1,0,nipah virus infection,,nipah virus infection; encephalitis; infection; acute respiratory distress syndrome
39465718,exp_methods,1,1,1,0,0,,,pcr
39465718,organism,3,4,3,1,0,paramyxovirus,,nipah virus; human; hendra virus
39465718,go_term,0,0,1,0,1,,deaths,
38384774,go_term,0,1,0,1,0,behavioural,,
39115912,disease,1,1,1,0,0,,,dementia
39115912,go_term,0,0,1,0,1,,learning,
39466162,exp_methods,1,1,1,0,0,,,x-ray
39466162,organism,0,2,0,2,0,women; men,,
39459719,go_term,0,0,3,0,3,,ion transport; transport; behavior,
38960300,gene_protein,1,1,1,0,0,,,rh2
38960300,chemical,11,13,14,3,4,dihydroxy; acyl; steroidal saponins,saponins; ginsenoside; lipids; electron,palmitoyloleoylphosphatidylcholine; sphingomyelin; cholesterol; triterpenoid saponin; dioscin; lipid; digitonin; glucose; triterpene; saponin; steroidal saponins
38960300,go_term,2,2,1,1,0,membrane-,,membrane; membrane-
38960300,exp_methods,3,3,3,1,1,fluorescence,fluorescence microscopy,nmr; x-ray; fluorescence
38960300,organism,1,1,1,0,0,,,ginseng
39149833,chemical,3,3,3,1,1,lithium polysulfides,polysulfides,lithium polysulfides; sulfur; lithium
39149833,go_term,1,1,2,0,1,,dendrite,dendrites
39192504,disease,4,4,4,2,2,atypical parkinsonism; breast cancer,parkinsonism; cancer,parkinson disease; atypical parkinsonism; breast cancer; bone metastasis
39192504,gene_protein,0,0,1,0,1,,mdp,
39192504,go_term,1,1,2,0,1,,uptake,aging
39462412,disease,1,1,2,0,1,,late pregnancy,gestational diabetes mellitus
39462412,chemical,0,0,1,0,1,,lipids,
39462412,gene_protein,1,1,2,0,1,,tba,alt
39457280,disease,0,1,0,1,0,covid-19,,
39457280,go_term,1,1,1,1,1,behavioral,behaviors,behavioral
37953538,organism,0,2,0,2,0,women; men,,
37953538,go_term,0,0,2,0,2,,ageing; behavior,
38406585,exp_methods,1,1,1,0,0,,,electron microscopy
38406585,chemical,1,1,2,0,1,,epoxy,gelatin
PPR921110,gene_protein,0,0,1,0,1,,indo,
PPR921110,chemical,1,1,1,0,0,,,nucleotides
PPR921110,organism,7,8,8,4,4,lutjaniformes; teleost; haemulid fishes; parrot grunt fish,fish; fishes; parrot grunt; grunts,p. perotaei; haemulid fishes; pomadasys; teleostei; parrot grunt fish; pomadasys perotaei; teleost
PPR921110,go_term,0,1,0,1,0,mitochondrial,,
PPR931451,disease,0,0,1,0,1,,calcification of stylohyoid ligament,
38947042,disease,1,1,1,0,0,,,cervical cancer
39463046,disease,0,0,1,0,1,,defects,
39463046,chemical,3,6,3,5,2,sulfonimide; metal dichalcogenides; nitride; transition metal dichalcogenides; boron,boron nitride; exciton,nitride; boron; trifluoromethane
39463046,organism,0,0,1,0,1,,janus,
39463046,go_term,1,1,1,0,0,,,synthesis
39464960,chemical,0,1,0,1,0,sugar,,
39464960,go_term,0,0,2,0,2,,behaviour; behaviours,
39459799,chemical,2,2,4,0,2,,asphalt; rubber,chloroform; acetone
39465590,disease,2,2,2,1,1,retinopathy,strabismus,retinopathy of prematurity; retinopathy
39465590,gene_protein,0,0,1,0,1,,xxx,
39461405,chemical,1,1,2,0,1,,oxygen,methyladenosine
39461405,gene_protein,2,3,2,1,0,methyltransferase,,atg7; mettl14
39461405,go_term,4,4,4,0,0,,,autophagy; angiogenesis; methylation; pathogenesis
39461405,disease,5,8,5,4,1,ocular neovascular diseases; pdr; ocular diseases; oxygen-induced retinopathy,retinopathy,oxygen-induced retinopathy; retinal vein occlusion; proliferative diabetic retinopathy; retinopathy of prematurity; retinal neovascularization
39461405,organism,1,1,1,0,0,,,human
38420420,chemical,2,2,2,0,0,,,scopolamine; vanillin
38420420,gene_protein,3,4,2,2,0,butyrylcholinesterase; ache,,cholinesterases; butyrylcholinesterase; acetylcholinesterase
38420420,go_term,0,1,1,1,1,behavioural,memory,
38420420,disease,2,3,2,1,0,impairment,,amnesia; cognitive dysfunctions
38420420,organism,1,2,1,1,0,animal,,mice
39004683,disease,4,4,4,1,1,thyroid,malignancy,thyroid; hypothyroidism; papillary thyroid cancer; thyroid dysfunction
39004683,chemical,1,1,3,0,2,,thyroid-stimulating hormone; thyroid,thyroxine
39004683,gene_protein,0,2,0,2,0,thyroid-stimulating hormone; thyroid autoantibodies,,
39464129,organism,0,1,0,1,0,microbes,,
39464129,go_term,1,2,3,1,2,binding,complement response; behaviors,complement activation
39461861,disease,0,1,0,1,0,respiratory failure,,
39461861,exp_methods,0,0,1,0,1,,sedation,
39461861,gene_protein,0,0,3,0,3,,acd; icu1; fwa,
39461861,chemical,4,4,4,0,0,,,isoflurane; propofol; dexmedetomidine; benzodiazepines
39461861,go_term,1,1,1,0,0,,,metabolism
37783901,organism,1,1,1,0,0,,,human
39461338,organism,1,1,1,0,0,,,human
39461338,go_term,1,1,2,0,1,,memory,cognition
39018509,gene_protein,2,2,2,0,0,,,toll-like receptor 9; tlr9
39018509,chemical,6,6,6,0,0,,,cytosine; oligonucleotide; oligonucleotides; guanine; cytosines; locked nucleic acid
39018509,go_term,1,1,1,0,0,,,methylation
39018509,exp_methods,0,0,1,0,1,,antisense oligonucleotides,
39018509,organism,2,2,2,0,0,,,human; mouse
15488108,disease,3,3,3,0,0,,,substance use disorders; substance use; substance abuse
15488108,go_term,0,1,1,1,1,behavioral,learning,
39458551,chemical,3,3,3,1,1,glycoside,cardiac glycoside,ouabain; glycoside; water
39458551,gene_protein,4,6,4,2,0,amyloid î²-protein; aî²,,trem2; pi3k; akt; triggering receptor expressed on myeloid cells 2
39458551,go_term,1,2,4,1,3,behavioral,memory; learning; neurofibrillary tangles,aging
39458551,disease,5,7,5,2,0,ad; neuroinflammatory diseases,,alzheimer's disease; heart disease; cognitive impairment; cognitive decline; neurodegenerative disorder
39458551,exp_methods,1,1,1,0,0,,,pcr
39458551,organism,1,1,2,0,1,,transgenic mice,mice
39462364,disease,8,9,8,2,1,b-cell cll; b-cell chronic lymphoid leukemia,clonal expansion,lymphoid leukemia; chronic lymphoid leukemia; b-cell chronic lymphoid leukemia; lymphocytosis; tumor; monocytosis; hematological disorder; leukocytosis
39462364,exp_methods,2,2,2,0,0,,,assay; flow cytometry
39462364,gene_protein,10,17,8,9,0,antigen receptor; cd3; major histocompatibility complex class ii; cd8; antibodies; polymerase; cd21; antibody; cd4,,cd34; cd5; cd14; granzyme b; cd3; mum1; multiple myeloma oncogene 1; cd94; cd45; cd4
39459670,gene_protein,0,0,1,0,1,,nir,
39459670,chemical,2,2,2,0,0,,,thulium; fluoride
39459670,go_term,0,0,1,0,1,,behavior,
39464481,chemical,9,9,8,1,0,nitride,,boron nitride; carbon; nitride; carbons; acetone; boron nitrides; hydrocarbons; toluene; hexane
39158809,disease,6,6,4,2,0,persistent hypogonadism; macroprolactinomas,,persistent hypogonadism; macroprolactinomas; prolactinoma; tumors; hypogonadism; primary hypogonadism
39158809,chemical,2,2,2,0,0,,,testosterone; dopamine
39158809,gene_protein,1,1,1,0,0,,,prolactin
39158809,organism,0,1,0,1,0,men,,
39466253,disease,5,6,5,2,1,non-albuminuric diabetes mellitus type 1; hypokalemia,diabetes mellitus type 1,non-albuminuric diabetes mellitus type 1; type 2 diabetes; kidney failure; diabetic ketoacidosis; type 1 diabetes
39466253,chemical,5,5,5,0,0,,,bicarbonate; iohexol; sodium; glucose; acetazolamide
39466253,gene_protein,0,3,0,3,0,sodium-glucose cotransporter-2; sglt2i; sglt2is,,
39466253,go_term,2,2,3,1,2,metabolism,glucose metabolism; tubuloglomerular feedback,metabolism; glomerular filtration
39218789,exp_methods,1,1,1,0,0,,,assay
39218789,organism,0,0,1,0,1,,c. glutamicum,
39218789,gene_protein,0,1,0,1,0,mechanosensitive channel,,
39218789,chemical,2,3,2,1,0,amino acid,,peptide; glutamate
39218789,go_term,3,3,5,1,3,secretion,uptake; smoother; glutamate secretion,secretion; fermentation; excretion
39467162,disease,1,1,2,0,1,,kaposi's sarcoma,infections
39467162,exp_methods,1,1,1,0,0,,,assay
39467162,organism,2,2,2,1,1,kaposi's sarcoma-associated herpesvirus,herpesvirus,kaposi's sarcoma-associated herpesvirus; kshv
39467162,gene_protein,0,1,0,1,0,antibody,,
39467162,go_term,0,0,1,0,1,,chewing,
39385735,chemical,8,8,7,1,0,î³-aminobutyric acid,,valeric acid; cortisol; butyric acid; propionic acid; acetic acid; short-chain fatty acids; î³-aminobutyric acid; 5-hydroxytryptamine
39385735,gene_protein,3,3,3,0,0,,,adrenocorticotropic hormone; acth; corticotropin-releasing hormone
39385735,go_term,1,1,1,0,0,,,sleep
39385735,exp_methods,1,1,1,1,1,assay,enzyme-linked immunosorbent assay,assay
39385735,organism,9,10,7,3,0,microbiota; lacticaseibacillus paracasei; bacteroidota,,shigella; bacteroidota; bacteroidetes; megamonas; escherichia; l. paracasei; firmicutes; bacteroides; lacticaseibacillus paracasei
38384946,chemical,0,0,1,0,1,,mucilage,
38384946,organism,0,1,0,1,0,plant,,
38384946,go_term,0,1,0,1,0,mucilage,,
39404472,chemical,0,0,1,0,1,,enamine,
39404472,organism,0,0,1,0,1,,python,
39462300,gene_protein,0,0,1,0,1,,bfr,
PPR931456,gene_protein,0,0,3,0,3,,cfa; mdc; vas,
39461368,chemical,3,3,3,0,0,,,fluoride; calcium phosphate; benzalkonium chloride
39461368,gene_protein,1,1,1,0,0,,,acp
39461368,go_term,2,3,2,1,0,remineralization,,biofilm formation; amelogenesis
39461368,disease,2,2,2,1,1,dental caries,demineralization,enamel caries; dental caries
39461368,organism,2,2,2,0,0,,,streptococcus mutans; streptococcus sobrinus
39465751,disease,0,3,0,3,0,myofascial system disorders; functional disorders; disorders,,
39465751,organism,1,2,1,1,0,women,,human
39465751,go_term,1,2,1,1,0,to,,pathogenesis
PPR923506,organism,4,4,4,0,0,,,macaque; macaques; human; primates
39464265,organism,10,10,10,1,1,insect,brachyperazoilus,hyperapostica; insects; thecodiplosisjaponensis; dryocosmuskuriphilus; insect; vespavelutinanigrithorax; hermetiaillucens; coleoptera; hemiptera; lepidoptera
39459838,chemical,1,1,3,1,3,acrylonitrile butadiene styrene,acrylonitrile; styrene; butadiene,acrylonitrile butadiene styrene
39459838,go_term,0,0,1,0,1,,behavior,
39463060,chemical,6,6,6,1,1,metal,metal atom,carbon; nitrogen; water; oxygen; metal; hydrogen
39463060,go_term,2,2,3,0,1,,hydrogen production,pore; synthesis
39466327,disease,4,4,3,1,0,post-stroke,,stroke; post-stroke; chronic stroke; hemiparesis
39466382,disease,3,3,3,0,0,,,raynaud's phenomenon; diffuse sclerosis; systemic sclerosis
39466382,chemical,1,1,1,0,0,,,curcumin
39466382,organism,5,5,4,1,0,plant,,curcuma longa; plant; hypericum perforatum; camellia sinensis; plants
39466241,disease,6,7,5,3,1,severe; covid-19; sars-cov-2 infection,sequelae,obesity; severe obesity; acute infection; infection; sars-cov-2 infection; severe
39466241,gene_protein,0,0,1,0,1,,sars,
39461234,chemical,11,14,11,4,1,alcohol; paraben acid; estrogen; iron,paraben,paraben acid; estradiol; hexyl; heme; carbon atoms; butyl; nonyl; testosterone; parabens; propyl; heptyl
39461234,gene_protein,2,2,2,0,0,,,cyp19a1; aromatase
39461234,go_term,3,3,4,2,3,binding; secretion,estradiol secretion; estrogen biosynthesis; iron binding,binding; secretion; biosynthesis
39461234,disease,0,0,1,0,1,,choriocarcinoma,
39461234,organism,2,2,2,0,0,,,rat; human
39463597,disease,0,0,2,0,2,,defects; defect,
39404869,disease,2,2,1,1,0,diverticulitis,,acute diverticulitis; diverticulitis
39404869,gene_protein,1,1,1,0,0,,,c-reactive protein
39462972,organism,1,1,2,0,1,,clinical samples,human
39305653,chemical,3,5,3,2,0,sulphonamides; -m-1-32,,aminoglycosides; cefotaxime; chloramphenicol
39305653,gene_protein,2,2,6,1,5,extended-spectrum beta-lactamase,smc; ctx; bla; beta-lactamase; cc3,glpr; extended-spectrum beta-lactamase
39305653,organism,3,6,3,3,0,bacteria; -; animal,,e. coli; escherichia coli; chicken
39465146,disease,0,4,0,4,0,skin injury; liver; lung injury; injury,,
39465146,go_term,1,1,1,0,0,,,response to stress
38644580,disease,6,8,7,2,1,septic shock; pd,pyogenic liver abscesses,abscess; intra-abdominal abscess; liver abscesses; peritonitis; infection; bacteraemia
39461285,chemical,2,3,4,1,2,green,tartrate; collagen,hematoxylin; methotrexate
39461285,gene_protein,12,15,10,7,2,f-actin; rank; trap; tartrate-resistant acid phosphatase; collagen; factor h; antibody,actin; acid phosphatase,f-actin; rank; cfhr5; tartrate-resistant acid phosphatase; il-6; tnf-î±; jnk; factor h; rankl; il-1î²; complement factor h-related protein 5; m-csf
39461285,go_term,1,1,1,0,0,,,osteoclast differentiation
39461285,disease,2,2,7,0,5,,"hyperplasia; erosion; inflammation, bone; bone loss; joint inflammation",arthritis; autoimmune arthritis
39461285,organism,2,2,2,0,0,,,mice; mouse
39464773,disease,1,2,4,2,4,ocular inflammation; uveitis,vascularization; neovascularization; trauma; lens-induced uveitis,uveitis
39464773,chemical,1,1,1,0,0,,,triamcinolone
39464773,gene_protein,1,1,1,0,0,,,vegf
39464773,go_term,1,1,2,0,1,,capsule,vision
39284434,go_term,1,1,2,0,1,,transport,aging
38940908,chemical,1,1,1,0,0,,,histone
38940908,gene_protein,5,5,5,2,2,histone methyltransferase; histone,glp; histone h3,brain-derived neurotrophic factor; histone methyltransferase; bdnf; histone; g9a
38940908,go_term,3,3,4,1,2,methylation,memory; histone h3k9 methylation,methylation; chromatin; gene expression
38940908,disease,1,2,1,1,0,ptsd,,posttraumatic stress disorder
38940908,exp_methods,2,2,2,0,0,,,immunoprecipitation; pcr
38940908,organism,1,2,1,1,0,animal,,rats
PPR931400,chemical,1,1,1,0,0,,,water
39459784,chemical,0,1,2,1,2,glass,rubber; epoxy,
39459784,organism,0,0,1,0,1,,composites,
39456957,gene_protein,11,14,11,4,1,cyclin-dependent kinase; kinase inhibitory protein; cdks; cdk,cyclin,p21; cip; crm1; cip1; kip2; waf1; cyclin-dependent kinase; kip; p57; limk1; p27
39456957,organism,2,2,2,0,0,,,humans; human
39456957,go_term,6,7,6,1,0,binding,,cytoplasm; nucleus; localization; metabolism; post-translational modifications; phosphorylation
39460270,chemical,1,2,1,1,0,microspheres,,glycolic acid
39460270,gene_protein,4,4,4,0,0,,,outer membrane protein; il-4; ifn-î³; il-2
39460270,go_term,1,1,1,1,1,immune responses,mucosal immune responses,immune responses
39460270,disease,2,2,2,1,1,swine glasser's disease,glasser's disease,bacterial infection; swine glasser's disease
39460270,organism,5,5,6,0,1,,swine,h. parasuis; haemophilus parasuis; mouse; mice; pig
39393061,disease,4,4,4,0,0,,,chronic disease; hypertension; cardiovascular disease; diabetes
PPR708756,disease,2,2,3,1,2,mycovirus infection,infect; infection,mycovirus infection; plant disease
PPR708756,gene_protein,0,2,0,2,0,antibody; coat protein,,
PPR708756,organism,5,13,5,9,1,mycoviruses; fungus; insect; viruses; themycovirus; mycovirus; chrysovirus 2; virus; fungi,b.bassiana,insects; insect; ostrinia furnacalis; b. bassiana; beauveria bassiana
